name,address,bairro,link,lat,lng
Bar Temático Sta. Teresa,"Rua Pirite, 187 | Belo Horizonte - MG",Belo Horizonte - MG,https://comidadibuteco.com.br/buteco/bar-tematico-sta-teresa-2/,-19.910462294417723,-43.908416797194334
Barrigudinha Buteco,"Avenida dos Engenheiros, 1071 | Alípio de Melo, Belo Horizonte - MG",Alípio de Melo,https://comidadibuteco.com.br/buteco/barrigudinha-buteco/,-19.89029045,-44.00072135
Barzim dos amigos,"Rua Lindolfo de Azevedo, 1263 | Jardim América, Belo Horizonte - MG",Jardim América,https://comidadibuteco.com.br/buteco/barzim-dos-amigos/,-19.943468066296816,-43.97400836301153
Bazin Bar,"Rua Orozimbo Nonato, 1053 | Dona Clara, Belo Horizonte - MG",Dona Clara,https://comidadibuteco.com.br/buteco/bazin-bar/,-19.8579245451895,-43.93893163295735
Beco Restaurante,"Rua Tamoios, 232 | Belo Horizonte - MG",Belo Horizonte - MG,https://comidadibuteco.com.br/buteco/beco-restaurante/,-19.76188429030339,-43.945791667013765
Benjamin Bar,"Rua Coronel José Benjamim, 770 | Padre Eustáquio, Belo Horizonte - MG",Padre Eustáquio,https://comidadibuteco.com.br/buteco/benjamin-bar/,-19.919088350751416,-43.97303009152189
Boteco 86,"Rua Jacarina, 86 | Padre Eustáquio, Belo Horizonte - MG",Padre Eustáquio,https://comidadibuteco.com.br/buteco/boteco-86/,-19.91325395382037,-43.971932097045055
Botequim Buritis,"Rua Vitório Magnavaca, 39 | Buritis, Belo Horizonte - MG",Buritis,https://comidadibuteco.com.br/buteco/botequim-buritis/,,
Botequim de Lourdes,"Rua Curitiba, 2039 | Lourdes, Belo Horizonte - MG",Lourdes,https://comidadibuteco.com.br/buteco/botequim-de-lurdes/,-19.93061275,-43.94436700202562
Buteco do Lili,"R. Líbero Badaró, 493 - Dona Clara, Belo Horizonte - MG, 31255-620",,https://comidadibuteco.com.br/buteco/3151-autosave-v1/,,
Buteco do Rod,"Rua José Moura Peçanha, 12 | Ouro Preto, Belo Horizonte - MG",Ouro Preto,https://comidadibuteco.com.br/buteco/buteco-do-rod/,-19.8743166,-43.9881223
Buteco Tô D’Boa,"Avenida Virgílio de Melo Franco, 400 | Jardim Atlântico, Belo Horizonte - MG",Jardim Atlântico,https://comidadibuteco.com.br/buteco/buteco-to-dboa/,,
Buteco’s Bar,"R. Ernesto Braga, 2 - Jardim Atlântico, Belo Horizonte - MG, 31555-040",,https://comidadibuteco.com.br/buteco/3145-revision-v1/,,
Butiquim On Cê Tá?,"Avenida Gen. Olímpio Mourão Filho, 754 | Itapoã, Belo Horizonte - MG",Itapoã,https://comidadibuteco.com.br/buteco/butiquim-on-ce-ta/,-19.82910110851873,-43.96053140817833
Café Bahia,"Rua Tupis, 369 | Centro, Belo Horizonte - MG",Centro,https://comidadibuteco.com.br/buteco/3147-revision-v1/,-19.5613341,-44.077932450000006
Café Palhares,"Rua dos Tupinambás, 638 | Centro, Belo Horizonte - MG",Centro,https://comidadibuteco.com.br/buteco/3149-revision-v1/,-19.917892005303585,-43.938262023331596
Camisola Bar,"Rua Luther King, 242 | Cidade Nova, Belo Horizonte - MG",Cidade Nova,https://comidadibuteco.com.br/buteco/camisola-bar/,-19.8926606,-43.92460595
Canela Amarela,"Praça Leonardo Gutierrez, 195 | Gutierrez, Belo Horizonte - MG",Gutierrez,https://comidadibuteco.com.br/buteco/canela-amarela/,-19.935798826025277,-43.959903814795574
Cantina Arte Quintal,"Rua Realengo, 150 | Caiçara, Belo Horizonte - MG",Caiçara,https://comidadibuteco.com.br/buteco/cantina-arte-quintal/,-19.90140955725858,-43.97565227357693
Cantinho da Baiana,"Avenida Itaité, 422 | São Geraldo, Belo Horizonte - MG",São Geraldo,https://comidadibuteco.com.br/buteco/cantinho-da-baiana/,-19.897207709568896,-43.89602293835413
Casa da Madrinha,"Avenida Barbacena, 212 | Barro Preto, Belo Horizonte - MG",Barro Preto,https://comidadibuteco.com.br/buteco/casa-da-madrinha/,-19.924049698131675,-43.95319322725962
